"id","email_id","personalisation","clarity","value_proposition","cta","overall","notes","score_error","scored_at","created_at","updated_at","created_by","updated_by"
310,349,8,7,7,6,7,"Strong personalisation with specific mention of Bumble and UK students, clear value proposition around campus engagement, but CTA could be more specific about meeting purpose and timing.",False,"2026-03-09 11:40:20.268097","2026-03-09 11:40:20.276436","2026-03-09 11:40:20.276438","craig","craig"
311,353,2,7,6,7,5,"This is essentially a mass follow-up email sent to multiple recipients with minimal personalisation. The value proposition is clear but generic, and the CTA is direct though not compelling.",False,"2026-03-09 11:40:20.268128","2026-03-09 11:40:20.276446","2026-03-09 11:40:20.276448","craig","craig"
312,355,2,7,6,8,5,"This is a generic follow-up template sent to multiple recipients with minimal personalisation beyond name changes. The value proposition is clear but could be stronger with specific benefits or case studies.",False,"2026-03-09 11:40:20.268159","2026-03-09 11:40:20.276456","2026-03-09 11:40:20.276458","craig","craig"
313,356,2,7,6,8,5,"This is a generic follow-up template sent to multiple recipients with minimal personalisation beyond the name. The value proposition around campus activations is clear but could be stronger with specific results or case studies.",False,"2026-03-09 11:40:20.268189","2026-03-09 11:40:20.276466","2026-03-09 11:40:20.276468","craig","craig"
314,360,8,7,7,6,7,"Strong personalisation with Tinder-specific messaging and recipient's name, clear value prop around student engagement, but CTA could be more specific about meeting logistics.",False,"2026-03-09 11:40:20.268221","2026-03-09 11:40:20.276476","2026-03-09 11:40:20.276478","craig","craig"
315,362,2,7,6,6,5,"The email is essentially identical to the previous one sent to Madeline, showing no personalisation for Henry specifically. Clear structure and reasonable value prop, but lacks individual tailoring.",False,"2026-03-09 11:40:20.268252","2026-03-09 11:40:20.276488","2026-03-09 11:40:20.276491","craig","craig"
316,363,2,7,6,7,5,"This is a mass follow-up email sent to multiple Tinder contacts with identical content, showing no personalisation. The value proposition is clear but generic, and the CTA is straightforward though lacks urgency.",False,"2026-03-09 11:40:20.268283","2026-03-09 11:40:20.276499","2026-03-09 11:40:20.276501","craig","craig"
317,367,2,7,6,6,5,"This is a generic follow-up email with minimal personalisation beyond the recipient's name. The value proposition is clear but broad, and while there's a specific CTA for a chat, the email lacks tailored insights for this particular recipient.",False,"2026-03-09 11:40:20.268314","2026-03-09 11:40:20.276509","2026-03-09 11:40:20.276511","craig","craig"
318,366,3,6,7,8,6,"Good urgency and clear free offer, but poor personalisation (misspelled recipient name, no relevance to bar/restaurant). Structure is decent but could be more concise.",False,"2026-03-09 11:40:20.268344","2026-03-09 11:40:20.276519","2026-03-09 11:40:20.276521","craig","craig"
319,394,2,6,7,8,6,"This is clearly a mass email sent to multiple recipients with identical content, showing minimal personalisation. The value proposition of a free booth space is clear and compelling, with a strong urgent CTA.",False,"2026-03-09 11:40:20.268377","2026-03-09 11:40:20.276529","2026-03-09 11:40:20.276531","craig","craig"
320,406,2,6,5,7,5,"This is clearly a mass-sent template email with minimal personalization beyond recipient names, undermining the 'exclusive offer' claim. The structure is clear but the false scarcity creates trust issues.",False,"2026-03-09 11:40:20.268409","2026-03-09 11:40:20.276539","2026-03-09 11:40:20.276541","craig","craig"
321,371,8,7,7,6,7,"Strong personalisation with Hinge-specific messaging and understanding of their target audience. Clear value prop around campus marketing, though CTA could be more specific about meeting purpose/agenda.",False,"2026-03-09 11:40:20.268465","2026-03-09 11:40:20.276549","2026-03-09 11:40:20.276551","craig","craig"
322,495,1,6,7,8,5,"This appears to be an identical template email sent to multiple recipients, showing zero personalisation. The value proposition is clear and the CTA is specific, but the lack of any customisation severely undermines credibility.",False,"2026-03-09 11:40:20.268497","2026-03-09 11:40:20.27656","2026-03-09 11:40:20.276561","craig","craig"
323,496,1,8,7,6,5,"This is an identical mass email sent to three different recipients with no personalisation whatsoever. While the message is clear and the value proposition is reasonably strong, the lack of any recipient-specific customisation severely undermines its effectiveness.",False,"2026-03-09 11:40:20.268527","2026-03-09 11:40:20.276569","2026-03-09 11:40:20.276571","craig","craig"
324,497,2,8,7,6,5,"This is clearly a mass email template sent to multiple Dropbox employees with identical content and no personalization. The value proposition is solid and the message is clear, but the lack of tailoring significantly undermines effectiveness.",False,"2026-03-09 11:40:20.268568","2026-03-09 11:40:20.276579","2026-03-09 11:40:20.276581","craig","craig"
325,374,2,7,6,5,5,"The email is essentially a template sent to multiple recipients with minimal personalisation beyond changing names. While the value proposition for reaching UK students is clear, the generic approach and vague CTA reduce effectiveness.",False,"2026-03-09 11:40:20.2686","2026-03-09 11:40:20.276589","2026-03-09 11:40:20.276591","craig","craig"
326,376,2,7,7,8,6,"Clear follow-up with good structure and specific CTA, but lacks personalization as it appears to be an identical template sent to multiple recipients at the same company.",False,"2026-03-09 11:40:20.268631","2026-03-09 11:40:20.2766","2026-03-09 11:40:20.276601","craig","craig"
327,378,2,7,6,8,5,"This is a generic mass follow-up email sent to multiple Hinge contacts with identical content, showing minimal personalisation. The value proposition and CTA are clear, but the lack of individual tailoring significantly reduces effectiveness.",False,"2026-03-09 11:40:20.268662","2026-03-09 11:40:20.27661","2026-03-09 11:40:20.276612","craig","craig"
328,381,7,8,6,6,7,"Good personalisation with specific company reference and context of prior enquiry, clear structure, but value proposition lacks specificity about outcomes and CTA could be more specific about scheduling.",False,"2026-03-09 11:40:20.268708","2026-03-09 11:40:20.27662","2026-03-09 11:40:20.276622","craig","craig"
329,499,7,9,8,8,8,"Good personalisation with Forest Feast reference and responding to her Thursday availability. Clear structure and strong value prop with specific metrics, though could be more concise.",False,"2026-03-09 11:40:20.268739","2026-03-09 11:40:20.276631","2026-03-09 11:40:20.276633","craig","craig"
330,384,7,8,8,6,7,"Strong personalisation with Vodafone-specific messaging and clear value proposition for telecom brands targeting students. The CTA could be more specific about meeting duration or purpose.",False,"2026-03-09 11:40:20.26877","2026-03-09 11:40:20.276641","2026-03-09 11:40:20.276643","craig","craig"
331,386,2,7,6,6,5,"The follow-up email is essentially identical to a different recipient (Alisha vs Charissa), showing poor personalisation. The value proposition is clear but generic, and the CTA is straightforward though not compelling.",False,"2026-03-09 11:40:20.268803","2026-03-09 11:40:20.276651","2026-03-09 11:40:20.276653","craig","craig"
332,388,2,7,6,6,5,"This is essentially a copy-paste follow-up with minimal personalization beyond the recipient's name. The value proposition is decent but generic, and while the CTA is clear, the overall approach lacks individual tailoring.",False,"2026-03-09 11:40:20.268836","2026-03-09 11:40:20.276661","2026-03-09 11:40:20.276663","craig","craig"
333,389,2,7,6,8,5,"Generic follow-up email with identical content across multiple recipients, showing no personalization. Clear structure and good CTA, but the value proposition could be more compelling and specific.",False,"2026-03-09 11:40:20.268868","2026-03-09 11:40:20.276671","2026-03-09 11:40:20.276673","craig","craig"
334,392,8,6,3,6,6,"Well-personalized ongoing conversation with specific university locations and dates, but lacks clear value proposition about what Epic Paintball offers. The CTA is somewhat unclear with multiple requests bundled together.",False,"2026-03-09 11:40:20.2689","2026-03-09 11:40:20.276681","2026-03-09 11:40:20.276683","craig","craig"
335,436,7,8,4,6,6,"Good personal touch with weekend chat and weather comment, clear structure and professional tone, but lacks strong value proposition and has somewhat vague CTAs around updates and confirmations.",False,"2026-03-09 11:40:20.26895","2026-03-09 11:40:20.276692","2026-03-09 11:40:20.276694","craig","craig"
336,396,2,6,3,4,3,"Email shows minimal personalisation with generic messaging and lacks specific value proposition details. Clear but brief response with weak call to action.",False,"2026-03-09 11:40:20.268983","2026-03-09 11:40:20.276705","2026-03-09 11:40:20.276707","craig","craig"
337,407,8,6,7,8,7,"Good personalisation with specific pizza brand benefits and multiple engagement options. Clear value proposition with significant discount, but formatting and structure could be cleaner for better readability.",False,"2026-03-09 11:40:20.269014","2026-03-09 11:40:20.276715","2026-03-09 11:40:20.276717","craig","craig"
338,411,6,7,8,7,7,"Jack provides specific, tailored details about Pizza Union's involvement and a compelling discount offer, but the response doesn't address Giulia's need for management approval time given the Saturday deadline.",False,"2026-03-09 11:40:20.269044","2026-03-09 11:40:20.276725","2026-03-09 11:40:20.276727","craig","craig"
339,424,3,4,2,5,3,"Email lacks specific value and comes across as generic follow-up. CTA is clear but value proposition is weak - doesn't reinforce the opportunity benefits or address potential concerns about the tight timeline.",False,"2026-03-09 11:40:20.269077","2026-03-09 11:40:20.276736","2026-03-09 11:40:20.276738","craig","craig"
340,428,6,8,7,5,6,"Brief, professional response that maintains momentum. Clear acknowledgment but lacks specific personalization and the CTA is implicit rather than explicit.",False,"2026-03-09 11:40:20.269108","2026-03-09 11:40:20.276746","2026-03-09 11:40:20.276748","craig","craig"
341,399,7,6,7,8,7,"Good personalisation referencing Boxpark specifically and understanding their brand positioning. Clear CTA for a meeting, though the follow-up could be more concise and direct.",False,"2026-03-09 11:40:20.26914","2026-03-09 11:40:20.276858","2026-03-09 11:40:20.27686","craig","craig"
342,400,3,7,6,6,5,"This is a generic follow-up email with minimal personalisation - identical content sent to two different recipients. The value proposition is moderately clear but lacks specific benefits or examples relevant to Boxpark's needs.",False,"2026-03-09 11:40:20.26917","2026-03-09 11:40:20.27687","2026-03-09 11:40:20.276872","craig","craig"
343,401,3,2,1,2,2,"This is a follow-up on an ongoing project discussion about Coca-Cola campus activations. While it references specific past conversations, it lacks clear value proposition and has poor structure with multiple nested email threads that hurt readability.",False,"2026-03-09 11:40:20.269206","2026-03-09 11:40:20.27688","2026-03-09 11:40:20.276882","craig","craig"
344,423,8,6,4,7,6,"Email shows good personalisation by referencing specific previous conversations and asking targeted questions about Leeds' social media posting. However, clarity suffers from run-on sentences and unclear value proposition regarding social media expectations.",False,"2026-03-09 11:40:20.269236","2026-03-09 11:40:20.27689","2026-03-09 11:40:20.276892","craig","craig"
345,408,8,7,4,6,6,"Good personalisation with reference to previous conversations and specific timing needs. Clear structure but lacks compelling value proposition and has a somewhat vague CTA about setting dates.",False,"2026-03-09 11:40:20.269269","2026-03-09 11:40:20.2769","2026-03-09 11:40:20.276902","craig","craig"
346,419,7,8,5,8,7,"Good personalisation with relevant question about new cities and specific date availability. Clear CTA for scheduling but lacks clear value proposition about what Native.fm offers.",False,"2026-03-09 11:40:20.2693","2026-03-09 11:40:20.276911","2026-03-09 11:40:20.276913","craig","craig"
347,410,6,7,8,8,7,"Good value proposition with specific metrics and relevant Apple product mentions, but personalisation is limited to recipient's company only. Clear structure and specific CTA work well.",False,"2026-03-09 11:40:20.269332","2026-03-09 11:40:20.276921","2026-03-09 11:40:20.276923","craig","craig"
348,484,2,7,6,8,5,"This is essentially a copy-paste email with only the recipient name changed, showing minimal personalization. The value proposition is decent but generic, while the CTA is clear and specific.",False,"2026-03-09 11:40:20.269365","2026-03-09 11:40:20.276931","2026-03-09 11:40:20.276933","craig","craig"
349,433,7,8,7,6,7,"Good personalisation with Netflix-specific insights about Gen Z viewing habits and university culture. Clear value proposition but CTA could be more specific about meeting purpose and logistics.",False,"2026-03-09 11:40:20.269396","2026-03-09 11:40:20.276941","2026-03-09 11:40:20.276943","craig","craig"
350,434,6,8,7,8,7,"Well-structured email with clear Netflix-specific insights about student viewing habits, but appears to be a template sent to multiple recipients (different email addresses). Strong call-to-action and clear value proposition around campus marketing.",False,"2026-03-09 11:40:20.269426","2026-03-09 11:40:20.276951","2026-03-09 11:40:20.276953","craig","craig"
351,437,3,4,2,2,3,"Very generic follow-up with minimal personalisation beyond company name. Lacks clear value proposition and has weak, vague call to action.",False,"2026-03-09 11:40:20.269457","2026-03-09 11:40:20.276961","2026-03-09 11:40:20.276963","craig","craig"
352,472,1,3,2,2,2,"Chris completely ignored Minnie's clear rejection citing a previous negative experience and full refund, showing zero personalisation or acknowledgment of the feedback. The follow-up is tone-deaf and inappropriate given the context.",False,"2026-03-09 11:40:20.269489","2026-03-09 11:40:20.276971","2026-03-09 11:40:20.276973","craig","craig"
353,474,8,9,1,7,6,"Clear, personalized rescheduling request with specific availability, but lacks any value proposition or business context for the meeting.",False,"2026-03-09 11:40:20.26952","2026-03-09 11:40:20.276981","2026-03-09 11:40:20.276983","craig","craig"
354,479,8,9,3,7,6,"Highly personalized response addressing Melissa's specific scheduling conflict with efficient rescheduling, but lacks any value proposition or business context for the upcoming meeting.",False,"2026-03-09 11:40:20.269552","2026-03-09 11:40:20.276991","2026-03-09 11:40:20.276993","craig","craig"
355,438,1,6,7,4,4,"No personalisation whatsoever - generic mass email with no reference to recipient's company or needs. Clear value proposition about student hall advertising space with competitive pricing, but CTA is weak with just an email address rather than specific action.",False,"2026-03-09 11:40:20.269583","2026-03-09 11:40:20.277006","2026-03-09 11:40:20.277008","craig","craig"
356,439,2,7,6,5,5,"This is a mass email blast with no personalisation to recipients at native.fm. Clear structure and decent value proposition with specific pricing, but CTA lacks urgency and specificity.",False,"2026-03-09 11:40:20.269615","2026-03-09 11:40:20.277017","2026-03-09 11:40:20.277019","craig","craig"
357,440,1,7,6,5,4,"This is clearly a mass email blast with zero personalisation - identical content sent to multiple recipients at Native.fm. While the message is clear and offers a decent value proposition with specific pricing and benefits, the lack of personalisation and generic CTA significantly weaken its effectiveness.",False,"2026-03-09 11:40:20.269646","2026-03-09 11:40:20.277027","2026-03-09 11:40:20.277029","craig","craig"
358,441,2,7,6,5,5,"This is a generic mass email blast with no personalisation for the recipient or company context. The value proposition is clear but basic, and while there's a CTA to get in touch, it lacks specificity and urgency beyond the deadline.",False,"2026-03-09 11:40:20.269676","2026-03-09 11:40:20.277039","2026-03-09 11:40:20.277041","craig","craig"
359,447,7,6,5,4,6,"Good personalisation with company name and relevant context about students identifying The Alchemist as desired brand. Value proposition of reaching 2.8M students is clear but lacks specifics on how or outcomes achieved. CTA is weak - just asks for a chat without clear next steps.",False,"2026-03-09 11:40:20.269707","2026-03-09 11:40:20.277049","2026-03-09 11:40:20.277051","craig","craig"
